policy_id,month,age,tenure_m,premium,coverage,premium_change_90d,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_call_count
1939,2023-03,61,29,235.78757892231008,23928.06373702289,0.11680809822914534,N,1,0,1,0,0
1940,2023-03,46,47,194.06544210478856,11915.09906164835,-0.11412806066749939,S,0,0,1,0,2
1941,2023-03,49,6,80.89786779666424,10417.847344446696,0.12435056830878784,W,0,0,3,0,0
1942,2023-03,39,41,127.289449837509,6465.372021441448,0.23700689756601392,E,1,0,1,0,0
1943,2023-03,49,13,265.21885708574933,19854.835874494198,-0.07536024526934026,S,0,1,0,0,0
1944,2023-03,39,25,96.72035996867467,14105.409389201652,-0.03871019908921885,E,0,0,2,0,0
1945,2023-03,54,110,303.9088563456189,19789.241895729734,-0.006582372971465345,E,0,0,2,0,0
1946,2023-03,39,7,326.3505379576005,38100.0856866626,-0.009985943693462606,W,0,1,0,1,2
1947,2023-03,50,10,112.33721486164376,14311.18453443993,-0.03970429415802741,W,1,0,0,0,1
1948,2023-03,44,170,502.04412634945095,62559.345471919536,0.060451239729090805,E,0,1,3,0,1
1949,2023-03,61,12,179.36245885323933,19632.805109842895,-0.17540689752901928,E,0,1,2,0,0
1950,2023-03,44,78,137.23381546819658,17175.277382245775,-0.1665428345742841,N,0,0,1,0,1
1951,2023-03,18,5,68.69624757436377,7138.562987620896,0.004225937587814405,S,0,0,0,0,0
1952,2023-03,63,60,223.6058813000348,18666.710874772096,-0.04398316943322781,S,1,0,1,0,0
1953,2023-03,31,10,196.72080836428754,11192.097169933817,-0.009727176347931417,E,0,0,2,0,1
1954,2023-03,35,17,81.18199664125619,4634.063162313164,0.1367371058207514,E,0,0,1,0,2
1955,2023-03,36,18,140.92296294857954,8530.11532650905,-0.0529556295977755,S,0,0,1,0,0
1956,2023-03,65,47,283.6838150643395,42134.056859081174,-0.005256901194740889,N,0,1,1,0,2
1957,2023-03,18,9,230.00766540789834,21905.485920896852,0.19104638974712518,E,0,0,0,0,0
1958,2023-03,85,105,289.5516308544723,22283.008402456286,0.07712099383665516,S,1,0,0,0,0
1959,2023-03,60,24,80.57502378661832,4792.745638238621,-0.011901741714060677,W,1,0,0,0,2
1960,2023-03,48,7,126.2429616028752,9370.532907944738,-0.05441253314456943,N,1,0,3,0,0
1961,2023-03,44,13,289.4510410908755,23413.09289089367,-0.25,E,1,1,0,0,0
1962,2023-03,49,97,277.59218744890046,39535.729534918246,0.02663193485159318,C,1,0,1,0,1
1963,2023-03,52,9,80.24274888677698,6856.520222264407,-0.1871553237699859,N,0,0,2,0,0
1964,2023-03,54,2,103.52839712529807,10512.20067806365,0.026463969907381663,E,1,0,1,0,0
1965,2023-03,53,14,214.55402812712765,18894.580850819068,-0.0527940722558464,N,1,0,1,0,0
1966,2023-03,46,25,277.16807867180626,25643.99445228072,0.18267700001021903,E,1,0,1,0,2
1967,2023-03,42,72,142.41021736845266,13616.51093688871,0.06856035482183857,E,0,0,1,0,3
1968,2023-03,42,29,210.06687349795993,15184.367783494745,0.12189414878978705,S,0,0,0,0,0
1969,2023-03,42,4,335.0752350217332,26815.29202720274,0.04522796075595448,E,1,1,2,0,0
1970,2023-03,62,42,253.5800358662019,26291.666058834897,-0.06686488740184962,C,1,1,0,0,0
1971,2023-03,53,64,152.01582775244935,12156.881620735838,-0.10179012629445182,N,1,0,0,0,0
1972,2023-03,18,16,221.28470561849338,31010.00315934636,0.05979571853404636,N,0,1,2,0,1
1973,2023-03,54,41,118.46353027276268,17411.01248770285,-0.18436680224556867,C,0,0,0,0,1
1974,2023-03,47,87,201.09184099035767,26603.543144265408,-0.005625180314943554,E,0,0,1,0,0
1975,2023-03,44,94,207.20819110548763,28838.534458775004,0.04260882085859519,C,1,0,2,0,0
1976,2023-03,39,5,136.9133663279683,12868.48058670637,0.02055862215686189,E,0,0,1,0,0
1977,2023-03,61,64,233.63499688464768,21040.554545712665,0.030908599397407994,W,0,0,2,0,0
1978,2023-03,59,20,168.31179363661178,20602.554689224136,-0.0497695799985083,S,1,0,1,0,1
1979,2023-03,33,16,72.57637259934198,9237.432203882609,-0.01986406313019037,W,0,0,2,0,0
1980,2023-03,51,4,112.09008697869083,6070.755052491945,0.14827810851814197,C,1,0,0,0,2
1981,2023-03,30,78,349.01787815397114,43000.07377764357,-0.031122370449754175,E,0,0,2,0,0
1982,2023-03,24,44,169.76295095642303,18489.757786735314,0.07910460758340931,N,1,0,1,0,1
1983,2023-03,35,20,233.79621388809863,34366.28633764675,-0.02290440373089135,S,0,1,1,1,0
1984,2023-03,57,19,151.7693575233358,17767.14309740244,-0.03549126375736467,N,1,0,0,0,0
1985,2023-03,59,9,160.29795618924632,19236.483690924946,-0.0792905524640608,N,1,0,2,0,1
1986,2023-03,52,127,196.49202284673922,28911.427838069423,-0.0029881305468155966,S,0,0,2,1,1
1987,2023-03,55,12,211.17236753336326,26076.44011516583,-0.02730934175393734,E,0,0,2,0,1
1988,2023-03,52,145,148.0925798288753,18655.62004901512,0.02775608454958954,E,0,0,2,0,0
1989,2023-03,35,3,157.61154678560706,22949.832499714415,0.12116169789136713,S,1,0,3,0,2
1990,2023-03,51,130,362.65715655695,47669.29377551833,-0.00436018408644324,E,1,1,0,0,0
1991,2023-03,57,135,95.5745427865708,5018.682698489998,0.06840206307305156,N,0,0,0,0,1
1992,2023-03,56,12,308.4582333323981,25321.449495399404,0.02170239273345302,N,0,1,1,0,0
1993,2023-03,62,85,92.72418114064253,9354.425631262104,-0.08743595071805818,N,0,0,3,0,0
1994,2023-03,55,25,160.69936097331123,12491.729998868967,0.08607023554010905,E,1,0,0,0,1
1995,2023-03,50,75,169.87871466009597,9474.249671037694,-0.07877492857884733,N,1,1,2,0,0
1996,2023-03,61,5,374.31191563881305,50545.388553202065,-0.015133554335453714,S,0,0,3,0,2
1997,2023-03,44,9,78.72699728068008,5950.368234847586,-0.03972075473477113,S,0,0,1,0,1
1998,2023-03,31,16,116.15839944138621,10556.083728470423,0.004724024762649521,W,0,0,0,0,0
1999,2023-03,42,10,225.34507533284267,30829.35764860898,0.04515915452456288,N,0,1,3,0,4
2000,2023-03,33,10,114.65190072798005,7769.898418984101,0.12814740528153037,E,0,0,4,0,0
1,2023-04,52,60,131.65217080259617,10828.980083835206,0.039228305538356795,S,1,0,1,0,1
2,2023-04,42,27,163.77032745865986,16814.27557552716,-0.038330607423433034,N,1,0,1,0,0
3,2023-04,54,118,211.700084247803,12097.07530172011,0.25,S,1,0,1,0,1
4,2023-04,67,9,305.6125273283872,34460.43358278267,-0.03506997480358557,N,0,0,1,1,4
5,2023-04,41,130,160.32020808845547,14569.833470660313,-0.15675851678994956,W,0,0,0,0,0
6,2023-04,41,34,143.01674814729648,16086.583136717045,-0.17566505990027287,C,1,0,3,0,0
7,2023-04,68,6,261.1511189318669,36050.80472570565,0.1021991283293216,N,0,0,3,0,0
8,2023-04,56,25,162.38149671837277,10353.593168078376,-0.07121898030638589,C,0,0,3,0,1
9,2023-04,37,44,130.84022907900678,7625.929835517619,-0.04787036532397758,E,1,0,0,0,0
10,2023-04,53,3,87.14554516517575,12297.099484474484,0.032956834899000656,S,1,0,1,0,0
11,2023-04,38,105,147.77093827339735,8492.427754335495,0.11505115705557063,N,1,0,0,0,0
12,2023-04,38,6,99.10136395862195,11338.424102396597,-0.07132954415455973,E,1,1,0,0,0
13,2023-04,48,68,206.4262305641495,15100.306752079057,0.1451746922318308,W,1,0,1,0,1
14,2023-04,18,15,154.20803008638404,9501.299362374146,0.06337635523231214,W,0,0,1,0,0
15,2023-04,19,11,75.27460244420568,8003.89478655864,0.15784664170866447,N,1,0,1,0,0
16,2023-04,36,41,177.2373012187951,13826.21532010558,0.05898810328369343,N,0,0,0,0,0
17,2023-04,29,34,104.16372276945849,6881.26601418118,0.08197859353214117,S,0,0,2,0,0
18,2023-04,49,5,111.1707343680812,13124.759586764281,0.015542663251849229,S,1,0,1,0,0
19,2023-04,31,48,187.66928914745446,16482.631327641004,0.028368837648548598,N,0,0,3,0,1
20,2023-04,23,96,231.22883230434542,12310.0596807403,-0.15907709956374666,S,0,0,1,0,0
21,2023-04,66,36,238.46436141405,24640.15503112613,-0.033949245321840286,W,0,0,2,0,0
22,2023-04,41,38,96.58035807587778,11086.68982693136,-0.25,C,1,0,1,0,0
23,2023-04,46,11,136.3570000543011,17431.644324760815,-0.057371850971190234,S,0,0,1,0,0
24,2023-04,23,14,102.48609709855224,12082.83323363797,-0.04351306900317832,C,1,0,1,0,2
25,2023-04,36,41,87.4245876252908,12246.92692195033,0.11781410759591414,S,0,0,2,1,6
26,2023-04,46,27,295.38586134250863,43695.75899563196,0.0020030797521498815,E,1,1,1,0,0
27,2023-04,27,46,126.10665693513397,10180.375346617331,0.06682712184047682,N,1,0,1,0,0
28,2023-04,50,18,362.05314268272497,34019.13130827788,0.11676963115112249,E,0,0,2,0,0
29,2023-04,35,89,105.12961293540394,5340.39382484558,-0.0530219254668679,C,0,1,2,0,0
30,2023-04,40,144,167.89964851504118,22339.75767648018,0.11508200474191424,E,0,0,0,0,0
31,2023-04,35,69,126.05379820654177,13296.813166161932,0.06497339456925202,S,1,0,2,0,1
32,2023-04,72,7,173.7982851011163,17320.15922977067,0.14454025754748628,E,0,0,0,1,5
33,2023-04,44,25,246.10068817322195,13620.321247016615,-0.18535410775145303,N,1,1,0,0,1
34,2023-04,29,195,254.1567736130902,31115.68844679318,-0.013160057377310484,C,0,1,1,0,0
35,2023-04,57,16,124.76569115434496,7079.76736279465,0.08085530787863773,E,1,0,2,0,0
36,2023-04,26,50,81.13986188543106,10020.265130236836,-0.07134814418575092,S,1,0,1,0,0
37,2023-04,48,48,204.00698613752894,24065.44677915879,-0.0029179184065090537,E,1,0,1,0,0
38,2023-04,18,92,86.06897193926686,5203.042642360734,-0.09159797733894037,E,1,0,2,0,0
39,2023-04,25,17,126.39684093188808,16188.6520496719,0.16062013433785172,N,0,0,0,0,0
40,2023-04,47,35,153.03199737451217,16817.044990475326,-0.01677715263343671,E,0,0,1,0,1
41,2023-04,56,15,128.06763426314902,14390.034767317924,-0.0860630152316841,N,1,0,2,0,1
42,2023-04,47,9,121.42171688122762,10361.496216163074,0.16467110468075932,W,1,0,3,0,0
43,2023-04,43,68,56.870576888214885,7837.645371514528,0.011838031606942334,W,0,0,0,0,1
44,2023-04,40,21,143.26934436846855,10143.571266060131,0.11509495807663342,W,0,0,0,0,0
45,2023-04,22,40,85.66922795107389,5024.751841827645,-0.04544515410068138,E,0,0,1,0,0
46,2023-04,34,14,266.91720531640885,36346.67226305905,0.05028056277606198,E,0,1,1,1,5
47,2023-04,38,15,87.32281162688273,9804.27445798493,0.06991411827369008,N,0,0,1,0,1
48,2023-04,60,90,212.86819046202302,25360.326336802842,0.06571327865774748,W,0,0,0,1,3
49,2023-04,50,61,255.29653704076733,21366.354779532023,-0.15729393421675392,S,1,0,1,0,0
50,2023-04,18,143,116.37579892848487,14910.925682527453,0.09009334642142001,E,0,0,1,0,1
51,2023-04,49,99,282.064292427564,27690.711895456257,-0.15066029184585789,S,0,1,1,1,4
52,2023-04,39,62,254.56749902828668,22987.269230954516,-0.08546142106199985,N,0,0,0,0,0
53,2023-04,34,7,135.4261594574786,15870.627947897612,-0.050773727349123034,E,0,0,0,0,0
54,2023-04,54,8,291.9938231107147,18894.746597957117,0.1659213251786893,N,1,0,2,0,0
55,2023-04,60,23,155.2833134916969,17543.93068571857,0.1711492426654694,W,1,0,0,0,2
56,2023-04,58,77,210.92532698700163,20908.846743976137,0.09119761287638299,S,0,1,1,0,0
57,2023-04,32,43,59.33929339134659,8349.634117914104,-0.10261581358630567,N,1,0,2,1,3
58,2023-04,40,8,146.10811399993037,12930.611455417727,-0.01556833330265392,E,1,0,0,0,0
59,2023-04,49,60,145.48614234597534,10697.962847032517,-0.06474563815229777,N,1,0,2,0,2
60,2023-04,59,56,155.66895033401318,20530.82840045457,-0.1523459674793467,S,0,0,1,0,0
61,2023-04,37,101,167.54730483982948,17960.834413951197,0.16627674451978527,W,1,1,0,0,0
62,2023-04,42,49,173.5819735785488,22818.953865441217,-0.06292506569421283,N,0,0,1,0,1
63,2023-04,28,87,188.05365614003,21721.940449876758,0.08065775676225383,W,0,1,2,0,0
64,2023-04,27,3,84.33595498162138,12332.497675473343,0.25,N,0,0,0,0,0
65,2023-04,57,95,321.7831003643585,17043.587620540584,-0.08119781621162307,N,0,0,1,0,1
66,2023-04,65,13,187.913694316298,27181.050958283744,-0.05988208949637396,W,0,0,1,0,2
67,2023-04,43,74,189.59767226261147,17568.75126358202,-0.008921313831964107,S,0,0,1,0,1
68,2023-04,60,20,293.2403882122279,41572.500692365946,-0.021886378767228716,N,0,0,0,0,2
69,2023-04,50,20,229.3862355446718,12548.428688479367,-0.008908670239159408,S,1,0,0,0,1
70,2023-04,35,64,56.76251448066754,5374.963353994099,-0.08030681429096495,S,1,0,0,0,0
71,2023-04,50,24,162.4319894828242,16104.414221162344,0.00462238943195106,W,0,0,1,0,0
72,2023-04,68,74,129.852374538095,14119.028068434603,0.1202917308596421,S,1,0,0,0,0
73,2023-04,44,46,144.55811729381642,21577.296450138485,-0.030802836026502436,W,1,0,0,0,3
74,2023-04,68,43,114.55110292525035,8127.190002581525,-0.07901158596756475,C,1,0,3,0,0
75,2023-04,18,23,95.77033346702598,8275.162888618357,-0.028160721445420284,S,0,0,1,0,0
76,2023-04,57,40,179.99519117766002,17202.503778057566,-0.13609851281047675,C,1,0,2,0,0
77,2023-04,46,18,228.97169722536194,13544.36262472011,0.12722229595590492,S,1,1,0,0,0
78,2023-04,40,17,107.61506852554413,10715.104808524076,-0.05175112737456786,C,1,0,0,0,1
79,2023-04,46,29,313.14759423182545,22928.522129063538,-0.24535699585549153,N,0,1,2,0,0
80,2023-04,18,7,145.83563566720224,9300.657115221955,0.011668529182333975,E,0,0,0,0,3
81,2023-04,41,51,71.27132441013578,9643.788606639184,-0.05300180969716489,E,0,0,2,0,2
82,2023-04,50,27,88.9743640755062,5171.6311898202475,0.20887990529411443,S,0,0,1,0,1
83,2023-04,67,39,132.1919781918107,14485.752089864342,-0.01596844841002973,E,0,0,3,0,1
84,2023-04,37,3,178.08900504995276,9579.895988217524,-0.06611884974620391,W,0,0,2,0,0
85,2023-04,32,44,252.1592205791518,23965.6117121207,-0.1807915425284316,N,1,0,1,0,2
86,2023-04,37,41,89.39384195021843,5265.693840381498,-0.02961701616656381,N,1,0,2,0,1
87,2023-04,58,57,215.26018224287864,26757.42710379525,-0.04494703367087129,W,0,0,1,0,0
88,2023-04,49,5,120.58963093443832,13198.321045022627,-0.09245706538869117,E,1,0,1,0,0
89,2023-04,37,69,130.3137209658348,13621.590272223457,-0.04523276329758669,C,0,1,0,0,1
90,2023-04,52,29,172.6965518251108,14779.743314100951,-0.19897450926453975,W,1,0,1,0,0
91,2023-04,46,19,170.31424797434792,16079.630340715288,-0.1697831001154979,C,1,0,1,0,0
92,2023-04,59,11,165.42168736640681,11994.67450782553,-0.05541642707488007,W,1,0,2,0,0
93,2023-04,34,24,159.58201593401225,19530.713577285154,-0.20015739467072158,S,1,0,0,0,0
94,2023-04,40,29,123.09055158614596,6707.2660535794985,-0.13990335234895998,N,0,0,2,0,1
95,2023-04,39,18,151.7973879861312,8805.011516606539,0.01682970306283031,W,1,0,1,0,0
96,2023-04,23,9,257.88873108147845,19392.256304236613,-0.0502034343538774,E,0,1,1,0,1
97,2023-04,49,14,119.96324375789212,10320.197842375106,0.028655225150242537,N,1,0,0,0,0
98,2023-04,48,17,157.64048774996894,18073.065184062805,0.1204845208276335,S,1,0,0,0,0
99,2023-04,45,8,206.99977697536474,24981.53702787428,0.05035875909239273,C,1,1,0,0,2
100,2023-04,41,126,599.6220673071408,37011.63753982599,0.25,E,0,1,0,0,1
101,2023-04,23,22,128.89414582753588,11870.633128140309,0.06039966491166329,S,1,0,1,0,1
102,2023-04,38,34,177.55362714024847,13962.966863934531,-0.05080087723197868,E,0,1,0,0,0
103,2023-04,39,22,128.88770609931692,13195.977555702273,0.07045463555711305,N,0,0,0,0,0
104,2023-04,32,10,231.5436680582419,21762.962045676784,0.16434330340433168,S,1,1,2,0,0
105,2023-04,42,120,164.8034639437693,23431.960961282108,0.0762741156841582,S,0,0,1,0,0
106,2023-04,51,36,139.20218103185775,8167.607114340799,0.12004398755507258,N,1,0,1,0,0
107,2023-04,73,208,156.5917828053466,10383.654193430364,-0.06857624975198436,W,0,0,3,0,0
108,2023-04,47,19,206.89820902668268,30961.489686339366,-0.15724907242521846,S,0,0,2,0,0
109,2023-04,48,5,129.90770107463683,6753.057298804834,0.032441266083030544,W,1,0,1,0,0
110,2023-04,43,43,138.8497010268852,11685.782237763975,0.0164457822597054,C,0,0,0,0,1
111,2023-04,18,10,98.7827835856359,9332.136910232937,0.045583143556578457,N,0,0,0,0,1
112,2023-04,44,93,199.1997468847203,28414.85615412945,0.008968992971198783,E,1,0,1,0,0
113,2023-04,45,27,84.06669727576265,12530.44234578384,0.04421959600609539,E,0,0,1,0,0
114,2023-04,81,16,155.06697138457542,12607.600118992717,0.10386061695170397,C,0,0,1,0,0
115,2023-04,42,7,77.80923517032325,5045.110018956734,0.036730500594064595,N,0,0,1,0,0
116,2023-04,49,13,157.71897045825355,13972.686923079302,-0.1669978677239326,E,1,0,0,0,0
117,2023-04,44,6,400.1867312459972,42989.46576276858,0.018339406016177128,E,1,1,1,0,0
118,2023-04,27,149,481.1013575155466,49029.036200390256,0.0898834486209739,S,1,0,2,0,1
119,2023-04,62,18,271.444115757169,14787.327689719872,-0.14508489002147557,N,0,0,2,0,0
120,2023-04,56,38,118.29010365251091,8485.622672452802,0.13359699903868377,E,1,0,2,0,1
121,2023-04,56,12,116.1040233586329,17360.120332598457,-0.10882616386509968,W,1,0,0,0,0
122,2023-04,31,194,103.67095597600677,10283.188167469125,-0.059595631944830085,S,1,0,2,0,0
123,2023-04,66,9,65.9790038489448,5440.779690250752,0.010156898463164312,E,0,0,0,0,0
124,2023-04,23,72,202.20367772680987,20985.626389386893,-0.025253084036146657,S,1,1,1,0,0
125,2023-04,53,38,114.55134406190358,11336.77983915694,0.12915345386349825,W,1,0,2,0,0
126,2023-04,77,41,240.56514244059167,20819.652918332864,0.1012899568733763,N,0,0,3,0,1
127,2023-04,30,24,135.9033065643678,18641.20261155914,-0.08222502796666335,C,0,0,2,0,0
128,2023-04,36,24,256.6696500421354,14369.548680140784,0.055813700142696814,S,1,1,0,0,1
129,2023-04,46,24,114.09981826038326,11925.339306896942,0.1743736570116128,S,0,0,0,0,0
130,2023-04,37,39,123.33636734062183,6517.873403557275,-0.11128396862784039,N,1,0,2,0,0
131,2023-04,21,9,338.5432540914578,21877.82989134036,0.045314249767082204,N,1,0,2,0,0
132,2023-04,46,59,199.5065329442881,17709.451235054657,-0.020778279038583886,E,0,0,1,0,0
133,2023-04,29,9,148.03944844618522,13126.48273706231,0.1533316401646412,S,0,0,1,0,1
134,2023-04,52,20,135.32251122857065,7163.217846131883,-0.09359817268749497,W,0,0,1,0,0
135,2023-04,31,30,203.39436262822207,10749.823204085602,0.01674759094356312,N,1,1,0,0,1
136,2023-04,68,88,107.34956571502974,13444.587948868311,-0.020881757033167067,S,0,0,1,0,1
137,2023-04,33,18,100.57852491670127,9923.297604652736,-0.049503452343293,S,1,0,1,0,0
138,2023-04,40,6,134.08633910975433,12697.66009545218,0.1481808808195088,N,0,0,1,0,0
139,2023-04,57,3,165.9749827054847,15599.897666900857,0.13453643301548482,N,0,0,1,0,0
140,2023-04,26,60,113.28536474979431,12186.491375521704,-0.057379003776118646,S,0,0,3,0,0
141,2023-04,48,27,123.07411416363108,9848.397478572604,-0.09017088803369266,E,0,0,1,0,2
142,2023-04,64,195,116.7764071167307,15445.281465860346,-0.0625380451260628,S,1,0,1,0,0
143,2023-04,20,24,232.30372121847816,25453.26778229686,-0.20814476520636316,E,0,0,2,0,1
144,2023-04,47,38,119.39892683813264,8040.676199158741,-0.09109532711216858,E,0,0,1,0,1
145,2023-04,48,61,281.28455103738764,32443.315263841956,0.04908572317965661,N,0,0,3,0,1
146,2023-04,56,7,256.8710473368101,20676.70732723359,-0.19203265887208876,E,0,1,0,1,5
147,2023-04,26,12,141.41652590971256,11952.808459276854,0.05663785148541242,C,0,0,2,0,1
148,2023-04,25,60,66.33098995745588,4761.958957674485,-0.08470235166549842,E,1,0,2,0,1
149,2023-04,52,14,159.11944932545848,21444.66690949414,0.06982216281857748,E,0,0,0,0,1
150,2023-04,49,12,229.95346493888297,12947.043557831423,-0.0010544495507590497,S,0,0,0,0,0
151,2023-04,48,102,147.03698669299663,17400.10247592052,-0.02790697626307946,W,0,1,2,0,0
152,2023-04,50,66,102.77052122274857,6693.380285275761,0.11774498490358726,W,1,0,3,0,2
153,2023-04,34,22,131.80696944429184,16896.239305884512,-0.15249490256829484,E,0,0,1,0,0
154,2023-04,48,46,103.51147109770177,15083.2456654512,-0.016834016799152838,C,0,0,2,0,0
155,2023-04,49,15,221.07494707554451,28087.784747514077,-0.13308567296820417,N,1,0,1,0,1
156,2023-04,34,168,81.90398074873985,8882.250855655071,-0.023702318712047747,N,0,0,1,0,0
157,2023-04,72,3,182.65915686724753,16317.38654733381,-0.13297983600416474,W,0,0,1,0,2
158,2023-04,52,21,294.3933984612869,42287.60283293622,0.09510741853524789,W,0,1,0,0,0
159,2023-04,27,26,144.65881686501424,16954.409639319714,-0.03671332725507499,N,1,1,1,0,0
160,2023-04,54,76,175.46329654258042,18007.38055126613,-0.014741374269239708,S,0,0,0,1,4
161,2023-04,30,9,144.3284834788861,7623.193038214515,0.22081205407332802,N,1,0,1,0,0
162,2023-04,56,23,279.5570642407313,21862.512137346806,0.1448328138710838,S,0,1,0,0,0
163,2023-04,62,108,128.20382957943855,10956.803710239761,-0.08325312876007628,W,0,0,1,0,0
164,2023-04,32,92,291.2435404745804,42995.24042776708,0.008400478748145165,E,0,0,3,0,0
165,2023-04,59,64,207.86582221249722,25948.662792227125,-0.0554162958651255,S,0,0,0,0,1
166,2023-04,51,13,384.7619499239306,28410.55666839136,-0.09937670401660684,S,1,1,0,0,0
167,2023-04,57,12,330.32753719964666,18994.384461927577,0.03617426417274599,N,0,1,3,0,1
168,2023-04,73,26,365.27874432712986,54652.85641396619,0.09776016486478689,S,0,0,0,1,8
169,2023-04,41,48,64.82302340254711,3867.973689786708,0.0856719418060462,E,0,0,1,0,2
170,2023-04,33,17,179.3414553281183,10658.70165807087,0.03509967342026992,C,1,0,0,0,1
